,Price,Manufacturer,Prod_year,Category,Leather_interior,Fuel_type,Engine_Volume,HasTurbo,Mileage,Cylinders,Gear_box_type,Drive_wheels,Doors,Wheel,Color,Airbags,aic_resid,bic_resid,r2a_resid,press_resid,cv_resid
8991,3607,NISSAN,2017,Sedan,Yes,Petrol,1.6,0,26965,4.0,Automatic,Front,4,Left wheel,Grey,12,-2506.2563649329904,-11505.804445164411,-2506.2563649329904,-4695.892588554416,-3055.580243756781
2636,27946,HYUNDAI,2014,Sedan,Yes,Diesel,1.6,0,102152,4.0,Automatic,Front,4,Left wheel,White,4,5711.800945460058,3615.2142479509967,5711.800945460058,4018.851197929587,4969.883770663277
8710,15367,JEEP,2008,Jeep,No,LPG,3.7,0,273802,6.0,Automatic,4x4,4,Left wheel,Carnelian red,6,4979.628883741141,4725.56415195975,4979.628883741141,-6078.098697722424,4853.927105685445
15527,16935,HONDA,2014,Hatchback,Yes,Petrol,1.5,0,185000,4.0,Automatic,Front,4,Right-hand drive,Grey,8,2235.6674542101337,2789.563357844785,2235.6674542101337,4473.082597949542,2958.578193550098
18592,13172,VOLKSWAGEN,2010,Sedan,Yes,Petrol,2.0,0,0,4.0,Tiptronic,Rear,4,Left wheel,White,4,-4322.588555901431,-11755.46296889424,-4322.588555901431,-5410.504900499713,-4497.7365490701195
1429,22266,TOYOTA,2012,Hatchback,No,Hybrid,1.8,0,59000,4.0,Variator,Front,4,Left wheel,Black,12,8110.110344720488,10488.020519981166,8110.110344720488,5664.778225574177,7986.208208072214
15252,37633,TOYOTA,2018,Sedan,Yes,Petrol,1.8,0,18000,4.0,Tiptronic,Front,4,Left wheel,Silver,12,7224.840919411261,9196.265427800969,7224.840919411261,9925.82816227572,6576.306021450306
12129,6586,OPEL,1999,Sedan,No,Petrol,1.6,0,227000,4.0,Manual,Front,4,Left wheel,Black,0,-1276.9210503299328,314.46933882479243,-1276.9210503299328,-4603.656518603675,-1305.2126139263955
12244,45473,MERCEDES-BENZ,2012,Jeep,Yes,Diesel,3.0,1,140200,6.0,Automatic,4x4,4,Left wheel,Grey,10,14081.268859709267,17482.906668874908,14081.268859709267,17855.294141899794,13611.960208834942
13480,21363,HYUNDAI,2011,Jeep,Yes,Diesel,2.0,0,215647,4.0,Automatic,Front,4,Left wheel,White,4,-3699.586438551083,-29.71590749617826,-3699.586438551083,1987.1543962624855,-3786.1592937256355
15439,1411,LEXUS,2011,Jeep,Yes,Petrol,3.5,0,124003,6.0,Automatic,4x4,4,Left wheel,Red,12,-10023.900320520945,-10995.126923486512,-10023.900320520945,-3403.1649559913203,-10510.230255074413
12877,19130,TOYOTA,2012,Hatchback,Yes,Hybrid,1.8,0,117900,4.0,Automatic,Front,4,Left wheel,Silver,8,9007.595611744446,10749.722491248594,9007.595611744446,7012.710683242418,9019.438768205333
18179,50178,TOYOTA,2015,Jeep,No,Hybrid,2.5,0,107200,4.0,Automatic,4x4,4,Left wheel,White,10,34729.82781096129,37395.873810818855,34729.82781096129,35683.16247053398,35029.836992555924
14832,8781,BMW,2002,Jeep,Yes,Petrol,3.0,0,249117,6.0,Tiptronic,4x4,4,Left wheel,Black,8,-7208.648190602542,-4708.154770777241,-7208.648190602542,-5780.41507405322,-7488.849701469959
11856,10697,CHEVROLET,2012,Sedan,Yes,Petrol,1.8,0,165392,4.0,Automatic,Front,4,Left wheel,White,4,1591.1383148926907,-4997.134383658908,1591.1383148926907,-608.4483104264364,1568.6178797297034
10365,14740,FORD,2016,Hatchback,No,Hybrid,2.0,0,12000,4.0,Automatic,Front,4,Left wheel,Carnelian red,12,2870.531300731185,3740.687916661356,2870.531300731185,-4156.117347960826,3150.8433228607573
1227,549,MERCEDES-BENZ,2012,Sedan,Yes,Petrol,4.6,0,0,8.0,Automatic,4x4,4,Left wheel,Black,12,-16605.714249167897,-16390.12293818071,-16605.714249167897,-21400.96405124152,-15997.254489753774
5441,17249,BMW,2005,Jeep,Yes,Petrol,3.0,0,196000,6.0,Tiptronic,4x4,4,Left wheel,Brown,8,-3279.4957525984355,-330.7563125765337,-3279.4957525984355,-3083.29727174202,-3511.921112918957
1006,39829,LEXUS,2010,Jeep,Yes,Petrol,4.6,0,155821,8.0,Automatic,4x4,4,Left wheel,Black,0,14907.983038435581,15382.844767047027,14907.983038435581,15746.387751060538,15111.001640604554
11249,45542,HYUNDAI,2016,Jeep,Yes,Diesel,2.0,0,88585,4.0,Automatic,Front,4,Left wheel,Black,4,12914.667624789097,17331.614856171673,12914.667624789097,16711.084648420103,12907.721687192552
11212,15053,HONDA,2014,Hatchback,No,Hybrid,1.5,0,130000,4.0,Automatic,4x4,4,Right-hand drive,Silver,4,5900.967889513682,1398.6869065488718,5900.967889513682,-774.7072866526432,6523.695274047539
15500,9408,HYUNDAI,2013,Jeep,Yes,Petrol,1.8,0,207606,4.0,Automatic,Front,4,Left wheel,Grey,12,-9725.6897976517,-826.9349047219202,-9725.6897976517,-4887.427387691103,-10128.697696380568
11751,34560,HONDA,2016,Universal,Yes,Hybrid,1.5,0,23779,4.0,Automatic,Front,4,Left wheel,Yellow,4,11821.784133058569,18178.619212016012,11821.784133058569,12998.78776498232,11131.093617353574
16544,15994,FORD,2010,Sedan,Yes,Hybrid,2.5,0,185000,4.0,Automatic,Front,4,Left wheel,Grey,10,12342.12564871095,10029.543047151008,12342.12564871095,8824.454817663878,12996.083944535505
8076,15681,HYUNDAI,2014,Sedan,No,Petrol,1.8,0,120000,4.0,Tiptronic,Front,4,Left wheel,Silver,10,-11029.835157674719,-9007.282514684164,-11029.835157674719,-11970.033636372536,-11323.063979355924
3394,23207,TOYOTA,2011,Jeep,Yes,Petrol,2.5,0,198400,4.0,Automatic,4x4,4,Left wheel,Green,8,6584.848908977321,10270.835656527928,6584.848908977321,12746.979563185945,6585.198690483448
8962,18726,TOYOTA,2012,Hatchback,Yes,Petrol,1.5,0,101800,4.0,Automatic,Front,4,Left wheel,Yellow,4,132.21535582713477,3896.264389275937,132.21535582713477,1213.4381378353573,-550.9152990738075
6173,4391,DODGE,2014,Sedan,Yes,Petrol,3.6,0,173770,6.0,Automatic,Rear,4,Left wheel,White,12,-1839.716812874286,-12393.861389597423,-1839.716812874286,-4413.585465196054,-1864.38019640519
7360,941,HYUNDAI,2014,Sedan,Yes,Petrol,2.0,0,122566,4.0,Automatic,Front,4,Left wheel,Silver,12,-13358.71027763989,-11233.734600611579,-13358.71027763989,-14749.573955210391,-13428.607024358836
15617,2274,MAZDA,2014,Jeep,Yes,Petrol,2.5,0,131179,4.0,Automatic,Front,4,Left wheel,Black,12,-12231.635351581368,-11341.399222169655,-12231.635351581368,-9827.372278803494,-12147.164736163122
15457,392,LEXUS,2016,Jeep,Yes,Hybrid,3.5,0,27038,6.0,Automatic,4x4,4,Left wheel,White,12,-13137.62832980607,-14929.30594801287,-13137.62832980607,-14729.28932329733,-13257.236306758678
12361,6272,VOLKSWAGEN,2015,Sedan,Yes,Petrol,1.8,0,63792,4.0,Automatic,Front,4,Left wheel,Black,12,-1270.2237863782148,-6690.00259925478,-1270.2237863782148,-3365.6634820322506,-1763.580182116265
19130,3136,MERCEDES-BENZ,1990,Sedan,No,CNG,2.3,0,350000,4.0,Automatic,Rear,4,Left wheel,Grey,0,10841.276963339531,8459.901160323414,10841.276963339531,13738.646122237667,10557.214690993413
5026,251,TOYOTA,2008,Jeep,Yes,Hybrid,3.3,0,318467,6.0,Automatic,4x4,4,Left wheel,Blue,12,-6805.1365191988925,-3585.7693212582003,-6805.1365191988925,-4791.859728120733,-6779.444439282256
9610,784,FORD,2012,Jeep,Yes,Hybrid,2.5,0,95349,4.0,Automatic,Front,4,Left wheel,Blue,0,-21359.592132536804,-16435.941305136126,-21359.592132536804,-17908.111844441853,-20395.180888638028
8487,6272,CADILLAC,2013,Sedan,Yes,Petrol,2.5,0,196770,4.0,Automatic,Rear,4,Left wheel,White,12,749.6690350295185,-5979.8653749032255,749.6690350295185,2075.404951117467,872.9205906439847
5576,7683,HYUNDAI,2011,Sedan,Yes,LPG,2.0,0,91222,4.0,Automatic,Front,4,Left wheel,White,4,-3727.170643192563,-3856.461008092938,-3727.170643192563,-11692.845603737514,-3760.8093572398793
13259,5488,HONDA,2001,Hatchback,Yes,Petrol,1.9,0,147000,4.0,Automatic,Front,4,Right-hand drive,Black,4,6265.287282542561,4504.60501196021,6265.287282542561,6735.090039173141,7563.646543282071
17195,25402,FORD,2013,Sedan,Yes,Hybrid,2.0,0,135000,4.0,Variator,Front,4,Left wheel,White,12,12272.290294640028,11684.220824091508,12272.290294640028,8720.164939729962,12039.161423012363
16207,9408,HONDA,1999,Jeep,No,CNG,2.0,0,224863,4.0,Manual,Front,4,Left wheel,Black,0,-6374.542461095998,-2143.7401696410234,-6374.542461095998,2483.9961608806625,-5855.3838993610225
4401,16308,VOLKSWAGEN,2012,Sedan,Yes,Diesel,2.0,1,134000,4.0,Tiptronic,Rear,4,Left wheel,White,12,-8298.459098743086,-18479.211187603054,-8298.459098743086,-7373.4109051330015,-8549.420841067345
12888,7527,VOLKSWAGEN,2000,Hatchback,No,Petrol,1.6,0,119000,4.0,Manual,Front,4,Right-hand drive,Black,4,7529.2581934564705,3303.3021546600703,7529.2581934564705,7053.227459641639,8817.710591239842
17341,29166,MERCEDES-BENZ,2013,Sedan,Yes,Petrol,1.8,1,57980,4.0,Tiptronic,Rear,4,Left wheel,Grey,8,-6323.950386554563,-3333.996326867491,-6323.950386554563,-8130.670706505887,-6778.5124546288425
17333,18817,AUDI,2014,Sedan,Yes,Petrol,2.0,0,279722,4.0,Automatic,4x4,4,Left wheel,Black,0,8974.324586423147,-3591.8345899167034,8974.324586423147,4667.229531362653,8623.138041345741
5549,9408,MITSUBISHI,1994,Jeep,Yes,Diesel,2.5,1,211433,4.0,Manual,4x4,2,Left wheel,White,2,-2024.5191082476922,-4888.788262476108,-2024.5191082476922,-1482.1083406256512,-1186.224830691308
16298,14500,KIA,2015,Sedan,Yes,Petrol,2.0,0,0,4.0,Tiptronic,Front,4,Left wheel,White,0,-14522.511640346747,-20656.498868328097,-14522.511640346747,-15114.261260211002,-14458.606712929566
6301,27755,HYUNDAI,2010,Minivan,Yes,Diesel,2.5,0,72364,4.0,Automatic,Front,4,Left wheel,Black,4,6334.164742749646,6285.153318212182,6334.164742749646,8026.691045086365,6462.504528477773
4936,26030,CHEVROLET,2017,Hatchback,Yes,Hybrid,1.5,0,52062,4.0,Automatic,Front,4,Left wheel,Blue,0,10082.135830253783,4873.718701647875,10082.135830253783,4779.8630037354305,10450.652379447933
8484,13485,TOYOTA,2009,Sedan,Yes,Hybrid,2.4,0,0,4.0,Tiptronic,Front,4,Left wheel,White,12,1143.0952941103606,-506.2372808650598,1143.0952941103606,-863.0803949120454,1658.6332231962406
11888,15681,CHEVROLET,2016,Sedan,No,Petrol,1.5,1,71671,4.0,Automatic,Front,4,Left wheel,Silver,8,-4972.330890895129,-8661.068664586976,-4972.330890895129,-6950.482678287663,-5250.328114565826
5502,20385,TOYOTA,2012,Sedan,Yes,Petrol,2.5,0,65990,4.0,Tiptronic,Front,4,Left wheel,Black,12,-2135.8212350374306,-1887.4619587817615,-2135.8212350374306,-383.94801053218544,-1689.5511556512392
15532,706,TOYOTA,2014,Sedan,Yes,Hybrid,2.5,0,115312,4.0,Automatic,Front,4,Left wheel,Grey,12,-8375.232446674541,-9006.909010363861,-8375.232446674541,-10596.567600234412,-7675.649390829512
14331,26657,MERCEDES-BENZ,2005,Sedan,Yes,Petrol,5.0,0,205000,8.0,Tiptronic,Rear,4,Left wheel,Silver,9,3036.313630458102,4167.426866966594,3036.313630458102,4054.812748869881,4632.942912796047
8664,50037,HYUNDAI,2016,Jeep,Yes,Diesel,2.0,0,121902,4.0,Automatic,Front,4,Left wheel,Black,4,17409.667624789097,21826.614856171673,17409.667624789097,21206.084648420103,17402.721687192552
6,1803,TOYOTA,2010,Hatchback,Yes,Hybrid,1.8,0,258909,4.0,Automatic,Front,4,Left wheel,White,12,-1781.9905657173776,-438.84315111683327,-1781.9905657173776,-3604.0269893859513,-1904.2725242807255
1535,2979,HYUNDAI,2013,Sedan,Yes,Petrol,1.6,0,185570,4.0,Automatic,Front,4,Left wheel,Black,12,-9127.556931199084,-6679.669056098692,-9127.556931199084,-13358.855458573904,-9893.58322054266
13637,627,HONDA,2010,Sedan,Yes,Petrol,1.8,0,215533,4.0,Automatic,Front,4,Left wheel,Grey,12,-3273.261321108227,-5517.333362922627,-3273.261321108227,-2587.409444199875,-3726.021473337217
8452,18817,TOYOTA,2018,Sedan,Yes,Hybrid,2.5,0,35058,4.0,Automatic,Front,4,Left wheel,White,12,3683.9708039976103,3649.95560057042,3683.9708039976103,1273.1644817260094,4447.2553939048485
15553,13172,CHEVROLET,2012,Sedan,No,Petrol,1.4,1,95000,4.0,Automatic,Rear,4,Left wheel,Silver,12,3093.5238508562106,-2016.4336881079307,3093.5238508562106,579.7999334926717,2267.0514193640374
247,15524,TOYOTA,2012,Hatchback,No,Hybrid,1.8,0,122324,4.0,Automatic,Front,4,Left wheel,Red,7,4523.716749775882,6290.880825473168,4523.716749775882,5323.925945115741,4561.128493235052
9091,13172,HYUNDAI,2016,Sedan,Yes,LPG,2.0,0,410137,4.0,Automatic,Front,4,Left wheel,Orange,4,-5802.916579852379,-5185.130244425087,-5802.916579852379,-1916.6474778642878,-5756.928376321695
3752,9408,DODGE,2012,Hatchback,No,Petrol,2.0,0,133000,4.0,Automatic,Front,4,Left wheel,Grey,8,5419.0371459709295,-3451.0335691804285,5419.0371459709295,4604.465800438542,4860.733352340392
17342,3607,BMW,2015,Jeep,Yes,Diesel,3.0,0,201056,6.0,Automatic,4x4,4,Left wheel,Black,0,-29670.211326274824,-29532.54720277975,-29670.211326274824,-28160.331156532746,-29800.83195100441
1747,14113,MERCEDES-BENZ,2002,Microbus,No,Diesel,2.2,1,0,5.0,Manual,Rear,2,Left wheel,White,2,-10772.445919287773,-10227.660267672702,-10772.445919287773,-10493.004731271416,-11304.670078065461
4989,16621,TOYOTA,2011,Sedan,Yes,Hybrid,1.5,0,250000,4.0,Automatic,Front,4,Left wheel,White,10,12023.367789156327,12174.338443000728,12023.367789156327,7711.43277083477,11025.801470679387
11911,314,MERCEDES-BENZ,2010,Sedan,Yes,Petrol,6.2,0,274771,8.0,Automatic,Rear,4,Left wheel,White,12,-19282.93896197042,-18508.182032633693,-19282.93896197042,-16732.197501732502,-15708.408876318397
19225,8781,OPEL,2007,Goods wagon,No,Diesel,1.7,1,236000,4.0,Manual,Front,4,Left wheel,Beige,4,-13786.190610307403,-19230.981550895922,-13786.190610307403,-19448.817930159625,-13698.537142813686
16479,21953,SUBARU,2018,Universal,Yes,Petrol,2.0,0,30400,4.0,Variator,4x4,4,Left wheel,Orange,10,-2359.6048255782553,-4190.621955597286,-2359.6048255782553,14487.47643229831,-3458.016595479872
13484,2038,MERCEDES-BENZ,2011,Jeep,Yes,Diesel,3.5,0,186542,6.0,Automatic,4x4,4,Left wheel,White,12,-17417.938404241835,-16853.976445966986,-17417.938404241835,-12243.56870483281,-17397.30355849684
2909,8000,TOYOTA,2011,Hatchback,No,Petrol,1.3,0,203000,4.0,Variator,4x4,4,Right-hand drive,Blue,2,-14452.693860318712,-13404.68788075439,-14452.693860318712,-12738.282513385639,-14876.084161480492
13344,16465,KIA,2014,Sedan,Yes,Petrol,2.0,0,40067,4.0,Automatic,Front,4,Left wheel,Silver,4,3462.4222305115945,-2532.4679268149957,3462.4222305115945,3091.690777060576,3342.4945958247263
17494,7840,HYUNDAI,2011,Sedan,Yes,LPG,2.0,0,75507,4.0,Automatic,Front,4,Left wheel,Silver,4,-3570.170643192563,-3699.461008092938,-3570.170643192563,-11241.027451550588,-3603.8093572398793
4156,23000,TOYOTA,2014,Hatchback,No,Hybrid,1.8,0,90000,4.0,Automatic,Front,4,Left wheel,White,12,13363.212684954771,15304.021459817444,13363.212684954771,12007.702710313257,13304.632260453636
7575,21953,MERCEDES-BENZ,2006,Jeep,Yes,Petrol,4.7,0,198400,8.0,Tiptronic,4x4,4,Left wheel,Black,0,-14511.116531126405,-8711.28319934383,-14511.116531126405,-13265.14716822235,-13432.78584739312
8351,59834,HONDA,2016,Sedan,Yes,Petrol,1.5,0,3785,4.0,Automatic,Front,4,Left wheel,Grey,4,40343.16577848312,39550.12900021022,40343.16577848312,39575.22746446123,39680.35350400208
15584,392,TOYOTA,2011,Jeep,Yes,Hybrid,1.8,0,146184,4.0,Automatic,Front,4,Left wheel,White,12,-9647.058393136373,-3213.376998383263,-9647.058393136373,-6532.128055497073,-10162.692455217959
18984,11917,MERCEDES-BENZ,2003,Sedan,Yes,Petrol,5.0,0,150000,12.0,Tiptronic,Rear,4,Right-hand drive,White,12,-11232.067503379003,-5286.9804411742625,-11232.067503379003,-12739.329582683742,-11600.56154089704
5653,8154,HONDA,2011,Sedan,No,Petrol,1.3,0,185000,4.0,Automatic,Front,4,Right-hand drive,Black,2,-5187.74392923977,-6441.619246385255,-5187.74392923977,-7272.225831462536,-5131.493696105737
13896,26296,CHEVROLET,2013,Sedan,Yes,Petrol,2.0,0,76631,4.0,Automatic,Front,4,Left wheel,Black,4,15337.087048006306,8662.065920451434,15337.087048006306,11603.8862061752,15670.594075913526
17683,38574,HYUNDAI,2015,Universal,Yes,LPG,2.5,0,132320,4.0,Automatic,Front,4,Left wheel,Silver,4,11544.37783579429,20139.738981283266,11544.37783579429,13424.568284005392,12109.722573447958
1397,3000,VOLKSWAGEN,1999,Hatchback,No,Petrol,1.4,0,217000,4.0,Manual,Front,4,Left wheel,Blue,2,3099.551736405729,-989.5814810011234,3099.551736405729,4747.374107495416,2995.4595143645306
10881,4234,TOYOTA,2014,Hatchback,Yes,Hybrid,1.8,0,208702,4.0,Automatic,Front,4,Left wheel,Grey,12,-5402.787315045229,-3461.9785401825557,-5402.787315045229,-7068.567600234412,-5461.367739546364
7319,19757,NISSAN,2011,Jeep,No,Petrol,1.6,1,55000,4.0,Tiptronic,4x4,4,Left wheel,Grey,8,-4401.119779228531,-9439.662783711407,-4401.119779228531,-3395.645613802597,-5051.476067564348
7834,7840,SAAB,2003,Sedan,No,Diesel,2.2,1,200000,4.0,Manual,Front,4,Left wheel,Black,0,-6.4055711845867336e-09,-19569.877446489987,-6.4055711845867336e-09,-4.656612873077393e-10,1.8034370441455394e-08
1328,9252,TOYOTA,2010,Hatchback,Yes,Hybrid,1.8,0,98768,4.0,Automatic,Front,4,Left wheel,White,12,5667.009434282622,7010.156848883167,5667.009434282622,3844.9730106140487,5544.7274757192745
15537,5959,DAEWOO,2010,Sedan,Yes,Petrol,1.8,0,138749,4.0,Automatic,Front,4,Left wheel,Grey,4,-1782.2187967599266,-7008.066689126044,-1782.2187967599266,-2215.617873868905,-1717.1681167814086
3974,26657,KIA,2017,Sedan,No,Petrol,2.4,0,140800,4.0,Automatic,Front,4,Left wheel,Black,10,13702.64368121824,7533.4488287918175,13702.64368121824,13007.456494401675,14157.284834196947
18556,16935,VOLKSWAGEN,2009,Jeep,No,Petrol,2.0,1,190000,4.0,Tiptronic,4x4,4,Left wheel,Silver,8,-8992.18928022818,-10687.126786425004,-8992.18928022818,-5388.033937806264,-9246.476005923832
16439,19416,HYUNDAI,2012,Sedan,Yes,Petrol,1.6,0,79534,4.0,Automatic,Front,4,Left wheel,Grey,4,1799.3613603843733,4298.131464964321,1799.3613603843733,-1304.0830162530765,1221.9583835117373
2647,220,CHEVROLET,2014,Hatchback,Yes,Hybrid,1.4,0,110958,4.0,Automatic,Front,4,Left wheel,Black,0,-11018.965567973119,-16557.54683224122,-11018.965567973119,-19960.0932072727,-10868.276209102605
3926,6899,AUDI,2003,Sedan,Yes,Petrol,1.8,1,150000,4.0,Tiptronic,4x4,4,Left wheel,Black,8,549.0883630596891,-11965.657854203193,549.0883630596891,-3085.51708546374,-163.0462008792838
4113,2038,MERCEDES-BENZ,2011,Jeep,Yes,Diesel,3.5,0,186542,6.0,Automatic,4x4,4,Left wheel,White,12,-17417.938404241835,-16853.976445966986,-17417.938404241835,-12243.56870483281,-17397.30355849684
9619,251,AUDI,2012,Jeep,Yes,Petrol,3.0,0,241344,6.0,Automatic,4x4,4,Left wheel,Black,0,-17547.276270786588,-22312.096138499997,-17547.276270786588,-15146.298199425451,-17678.997435353187
8310,17876,MERCEDES-BENZ,2005,Microbus,No,Diesel,2.2,1,267000,4.0,Manual,Rear,4,Left wheel,Golden,4,-8495.556733744863,-8849.578477921143,-8495.556733744863,-9883.134177105036,-8295.086635326981
17759,12000,MITSUBISHI,2003,Jeep,No,Petrol,1.8,0,168198,4.0,Automatic,4x4,4,Left wheel,White,4,7726.971139207987,8577.670241738964,7726.971139207987,6599.703850931488,6733.820435190094
4373,13485,FORD,2013,Hatchback,No,Petrol,2.0,0,148000,4.0,Automatic,Front,4,Left wheel,Red,5,-5460.791098427555,-3296.092413773138,-5460.791098427555,-167.5569675406441,-5336.370157879763
15657,34497,TOYOTA,2019,Sedan,Yes,Petrol,2.5,0,19050,4.0,Automatic,Front,4,Left wheel,Silver,12,12381.003689290956,14063.931541498194,12381.003689290956,15730.881567801815,12873.118622690654
17322,6500,VOLKSWAGEN,2015,Hatchback,No,Petrol,1.0,0,65000,3.0,Tiptronic,Front,4,Right-hand drive,White,2,-19905.006446707772,-24069.48629366109,-19905.006446707772,-18237.675855145324,-19181.5490505946
558,20385,FORD,2013,Coupe,Yes,Petrol,3.7,0,111111,6.0,Manual,Rear,2,Left wheel,Black,12,-1197.2769994896953,-792.6959441440231,-1197.2769994896953,-2343.2552225547843,179.51833245988382
6385,2509,TOYOTA,2010,Jeep,Yes,Hybrid,1.8,0,256966,4.0,Automatic,Front,4,Left wheel,Blue,12,-6017.109205804409,267.15684888316673,-6017.109205804409,-1286.3319973321632,-6548.668651401782
16208,31047,TOYOTA,2018,Hatchback,No,Hybrid,1.5,0,10000,4.0,Automatic,Front,4,Left wheel,Grey,8,12357.053607084294,15349.91818058486,12357.053607084294,10188.283752128482,11954.295945306876
6700,4861,MERCEDES-BENZ,2012,Sedan,Yes,Diesel,3.5,0,128202,6.0,Automatic,Rear,4,Left wheel,Black,12,-12168.163255706688,-15394.510293233416,-12168.163255706688,-12807.234188230708,-11877.414880673015
3310,17249,JEEP,2010,Jeep,No,Petrol,3.8,0,1000,6.0,Automatic,4x4,4,Left wheel,Silver,0,-6975.316670710847,-4892.091838460052,-6975.316670710847,-7972.124945587944,-6625.190607201264
8030,5000,MERCEDES-BENZ,1998,Sedan,No,Petrol,1.8,0,23000,4.0,Manual,Front,4,Left wheel,Black,4,1643.1758629570768,2927.1040005697,1643.1758629570768,-1531.4891035873443,1541.968501758749
3482,19444,FORD,2015,Sedan,No,Petrol,2.5,0,90000,4.0,Tiptronic,Front,4,Left wheel,Black,8,-9993.865174912811,-10330.430163682759,-9993.865174912811,-9313.938264935743,-9430.604996941416
16613,25716,VOLKSWAGEN,2017,Sedan,Yes,Petrol,2.0,1,131200,4.0,Tiptronic,Front,4,Left wheel,Grey,10,-7460.792223851669,-11108.714233005587,-7460.792223851669,-7363.491755760275,-7172.176623657186
137,39829,LEXUS,2010,Jeep,Yes,Petrol,4.6,0,155821,8.0,Automatic,4x4,4,Left wheel,Black,0,14907.983038435581,15382.844767047027,14907.983038435581,15746.387751060538,15111.001640604554
12319,392,LEXUS,2016,Jeep,Yes,Hybrid,3.5,0,27038,6.0,Automatic,4x4,4,Left wheel,White,12,-13137.62832980607,-14929.30594801287,-13137.62832980607,-14729.28932329733,-13257.236306758678
17937,21805,HYUNDAI,2011,Microbus,Yes,Diesel,2.0,0,55622,4.0,Automatic,Front,4,Left wheel,Silver,4,1953.0717812319672,412.28409250382174,1953.0717812319672,2723.972548449412,1469.142337085199
8097,24775,VOLKSWAGEN,2016,Sedan,No,Petrol,1.8,1,38000,4.0,Automatic,Front,4,Left wheel,Silver,10,4446.728278686842,1274.2158940290356,4446.728278686842,4275.852244722191,4313.683585215516
5595,14740,TOYOTA,2010,Sedan,No,Hybrid,1.8,0,260000,4.0,Automatic,Front,4,Left wheel,White,6,7633.648409282407,7381.106854230605,7633.648409282407,3859.789453752339,7232.584174614443
